product_id,product_category_id,brand,name,food_form,price_krw,weight_g,kcal_per_100g,target_size_min,target_size_max,target_age_min_month,target_age_max_month,description,ingredients_verified,is_active,created_at,updated_at
105,1,냥푸드,냥푸드 사료 03호,습식,28800,1800,,1,5,12,1200,"고양이 전용 습식 사료. 전 체구, 성년기 대상. 양고기·귀리·프로바이오틱스 배합. 일상 급여 목적.",1,1,2025-09-07 18:42:29,2026-08-01 22:59:06
106,1,네이처독,네이처독 사료 09호,습식,23400,1830,72,1,5,0,12,"개 전용 습식 사료. 전 체구, 유아기 대상. 닭지방·돼지고기·감자전분 배합. 소화 관리 목적.",1,1,2025-08-08 13:32:08,2025-08-13 04:20:17
107,5,캣테이블,캣테이블 수제간식 01호,건식,2700,90,399,1,5,0,1200,"고양이 전용 건식 수제간식. 전 체구, 전 연령 대상. 오리안심·연어·타우린 배합. 다이어트/신장 관리 목적.",1,1,2025-12-14 22:01:00,2026-07-21 01:59:17
108,1,펫키친,펫키친 사료 05호,습식,28200,1410,103,1,5,12,1200,"개 전용 습식 사료. 전 체구, 성년기 대상. 닭지방·오리안심·대구살 배합. 다이어트 관리 목적.",1,1,2023-11-14 02:08:34,2025-02-28 20:13:05
109,1,스노우독,스노우독 사료 04호,공용,19500,2810,344,1,5,0,12,"개 전용 공용 사료. 전 체구, 유아기 대상. 닭고기·치즈분말·완두단백 배합. 피부/소화 관리 목적.",1,1,2023-01-01 12:02:52,2024-07-03 15:58:36
110,1,펫키친,펫키친 사료 06호,동결건조,52800,1050,410,1,5,12,1200,"개 전용 동결건조 사료. 전 체구, 성년기 대상. 칠면조고기·연어·대구살 배합. 관절/피부 관리 목적.",1,1,2025-03-18 06:53:06,2025-08-06 06:06:55
111,2,멍푸드,멍푸드 간식 01호,습식,6800,160,103,1,5,12,1200,"개 전용 습식 간식. 전 체구, 성년기 대상. 계육분 배합. 일상 급여 목적.",0,1,2025-10-08 00:15:41,2026-08-24 18:37:47
112,1,헬시포,헬시포 사료 03호,습식,9000,990,110,1,2,84,1200,"개 전용 습식 사료. 초소형~소형, 노령기 대상. 양고기·치즈분말·스피루리나 배합. 신장/소화 관리 목적.",1,1,2025-12-12 03:59:48,2026-08-02 14:04:06
113,3,냥푸드,냥푸드 덴탈껌 05호,동결건조,10600,170,,1,2,0,1200,"고양이 전용 동결건조 덴탈껌. 초소형~소형, 전 연령 대상. 연어·참치·타우린 배합. 치아 관리 목적.",0,1,2026-07-15 18:39:31,2026-08-21 10:23:52
114,1,냥푸드,냥푸드 사료 04호,생식,15300,580,139,1,5,0,12,"고양이 전용 생식 사료. 전 체구, 유아기 대상. 오리고기·돼지고기·대구살 배합. 관절/소화 관리 목적.",1,1,2024-11-25 10:07:41,2026-04-27 02:58:02
115,1,캣테이블,캣테이블 사료 06호,건식,19100,5340,374,1,5,84,1200,"고양이 전용 건식 사료. 전 체구, 노령기 대상. 오리고기·칠면조고기·홍합추출물 배합. 일상 급여 목적.",1,1,2025-01-27 08:23:03,2026-01-17 20:54:42
116,1,바크앤조이,바크앤조이 사료 05호,습식,22500,1570,93,1,5,12,1200,"개 전용 습식 사료. 전 체구, 성년기 대상. 새우·홍합추출물·옥수수 배합. 일상 급여 목적.",0,1,2024-10-31 05:55:22,2026-01-17 10:41:48
117,4,멍푸드,멍푸드 트릿 03호,동결건조,4800,40,485,1,5,0,1200,"개 전용 동결건조 트릿. 전 체구, 전 연령 대상. 칠면조고기 배합. 피부 관리 목적.",0,1,2025-02-10 19:09:54,2026-07-01 01:27:45
118,5,스노우독,스노우독 수제간식 03호,동결건조,11500,130,438,1,5,12,1200,"개 전용 동결건조 수제간식. 전 체구, 성년기 대상. 오리안심·소고기·우육분 배합. 일상 급여 목적.",1,1,2024-04-28 04:12:32,2025-04-21 22:32:29
119,1,펫키친,펫키친 사료 07호,생식,42100,1360,181,1,5,12,1200,"개·고양이 공용 생식 사료. 전 체구, 성년기 대상. 오리고기·보리·비트펄프 배합. 일상 급여 목적.",1,1,2023-02-25 15:44:55,2024-07-25 17:06:37
120,5,퍼피랩,퍼피랩 수제간식 03호,건식,19100,470,346,1,5,0,1200,"개 전용 건식 수제간식. 전 체구, 전 연령 대상. 오리고기 배합. 피부 관리 목적.",1,1,2025-06-18 16:54:33,2026-07-08 03:13:30
121,1,퍼피랩,퍼피랩 사료 08호,건식,7200,1190,,4,5,84,1200,"개 전용 건식 사료. 대형~초대형, 노령기 대상. 칠면조고기·난황분말·보리 배합. 피부 관리 목적.",0,1,2023-05-26 22:34:09,2024-01-13 12:11:28
122,4,와일드포,와일드포 트릿 01호,공용,2800,100,389,1,5,0,1200,"개 전용 공용 트릿. 전 체구, 전 연령 대상. 소고기·치즈분말 배합. 다이어트 관리 목적.",1,1,2023-10-14 23:14:50,2026-06-24 14:04:40
123,4,네이처독,네이처독 트릿 02호,동결건조,8800,60,443,1,5,12,1200,"대상 축종 미등록 동결건조 트릿. 전 체구, 성년기 대상. 칠면조고기·연어오일·탈지분유 배합. 다이어트 관리 목적.",0,1,2023-11-04 11:19:41,2025-05-03 03:39:59
124,1,와일드포,와일드포 사료 06호,건식,62100,12040,354,4,5,12,1200,"개 전용 건식 사료. 대형~초대형, 성년기 대상. 우육분·양고기·홍합추출물 배합. 소화 관리 목적.",0,1,2025-03-26 19:12:38,2025-04-02 13:17:26
125,1,캣테이블,캣테이블 사료 07호,습식,11600,500,105,1,5,0,1200,"고양이 전용 습식 사료. 전 체구, 전 연령 대상. 참치·치즈분말·완두단백 배합. 일상 급여 목적.",1,1,2025-04-18 23:13:48,2025-10-09 17:31:23
126,5,그레인프리랩,그레인프리랩 수제간식 04호,습식,6100,190,103,4,5,12,1200,"대상 축종 미등록 습식 수제간식. 대형~초대형, 성년기 대상. 닭고기·계란·스피루리나 배합. 신장 관리 목적.",1,1,2025-06-16 06:17:23,2025-07-26 00:24:11
127,1,도그밀,도그밀 사료 05호,건식,36400,6450,364,1,5,0,1200,"개 전용 건식 사료. 전 체구, 전 연령 대상. 대구살·새우·탈지분유 배합. 다이어트/피부 관리 목적.",1,1,2024-04-15 00:48:00,2026-06-08 06:47:21
128,1,와일드포,와일드포 사료 07호,건식,15500,2730,425,1,5,84,1200,"개 전용 건식 사료. 전 체구, 노령기 대상. 칠면조고기·우육분·연어 배합. 일상 급여 목적.",1,0,2026-07-07 00:14:03,2026-08-16 07:57:52
129,1,바크앤조이,바크앤조이 사료 06호,건식,100200,14570,422,4,5,0,1200,"개 전용 건식 사료. 대형~초대형, 전 연령 대상. 닭고기·난황분말·가금부산물분 배합. 일상 급여 목적.",0,1,2026-07-10 00:01:18,2026-08-10 10:09:40
130,5,멍푸드,멍푸드 수제간식 01호,동결건조,14700,110,423,1,5,0,1200,"개 전용 동결건조 수제간식. 전 체구, 전 연령 대상. 계육분·양고기·돼지고기 배합. 피부 관리 목적.",1,1,2025-03-06 20:06:51,2025-08-28 22:15:16
131,1,펫키친,펫키친 사료 08호,건식,71900,13060,353,1,5,0,12,"개 전용 건식 사료. 전 체구, 유아기 대상. 칠면조고기·우육분·대구살 배합. 일상 급여 목적.",1,1,2025-02-28 07:59:20,2026-04-25 12:01:28
132,1,냥푸드,냥푸드 사료 05호,건식,53200,7840,405,1,5,0,1200,"고양이 전용 건식 사료. 전 체구, 전 연령 대상. 우육분·참치·대구살 배합. 관절/다이어트 관리 목적.",1,1,2024-01-08 03:17:20,2026-06-19 08:11:42
133,1,멍푸드,멍푸드 사료 06호,건식,40000,4850,353,1,5,0,1200,"개·고양이 공용 건식 사료. 전 체구, 전 연령 대상. 닭가슴살·대구살·완두단백 배합. 일상 급여 목적.",0,1,2023-03-24 09:41:05,2024-04-29 17:07:05
134,1,바크앤조이,바크앤조이 사료 07호,건식,29400,7520,382,1,5,84,1200,"개·고양이 공용 건식 사료. 전 체구, 노령기 대상. 소고기·밀 배합. 다이어트 관리 목적.",0,1,2026-06-18 03:16:27,2026-08-05 12:04:58
135,1,퍼피랩,퍼피랩 사료 09호,습식,26700,1960,,1,5,0,1200,"개·고양이 공용 습식 사료. 전 체구, 전 연령 대상. 닭가슴살·계육분·소맥분 배합. 일상 급여 목적.",1,1,2026-05-06 14:26:40,2026-05-16 04:19:37
136,1,스노우독,스노우독 사료 05호,건식,50900,5600,403,1,5,12,1200,"개 전용 건식 사료. 전 체구, 성년기 대상. 오리안심·칠면조고기·양고기 배합. 신장 관리 목적.",0,1,2025-10-05 20:24:27,2025-11-13 03:37:36
137,2,와일드포,와일드포 간식 01호,동결건조,15200,210,414,1,5,0,1200,"개 전용 동결건조 간식. 전 체구, 전 연령 대상. 소고기·스피루리나·크랜베리 배합. 소화 관리 목적.",1,1,2025-01-28 02:29:48,2025-09-20 01:59:17
138,5,바크앤조이,바크앤조이 수제간식 01호,동결건조,16800,140,434,1,5,12,1200,"개 전용 동결건조 수제간식. 전 체구, 성년기 대상. 돼지고기 배합. 다이어트 관리 목적.",0,1,2023-05-10 09:38:53,2024-06-06 22:00:01
139,4,펫키친,펫키친 트릿 02호,생식,8500,230,198,1,5,0,1200,"개 전용 생식 트릿. 전 체구, 전 연령 대상. 우육분·연어·대구살 배합. 관절/소화 관리 목적.",1,1,2023-03-23 03:14:45,2025-08-28 13:20:49
140,4,캣테이블,캣테이블 트릿 01호,습식,4500,170,110,1,5,12,1200,"고양이 전용 습식 트릿. 전 체구, 성년기 대상. 닭고기·소고기·스피루리나 배합. 신장 관리 목적.",1,1,2025-12-28 18:31:36,2026-05-14 16:36:06
141,5,냥푸드,냥푸드 수제간식 02호,공용,25700,470,383,4,5,0,1200,"고양이 전용 공용 수제간식. 대형~초대형, 전 연령 대상. 오리고기·칠면조고기·새우 배합. 다이어트 관리 목적.",1,1,2025-03-23 04:48:47,2025-12-15 02:57:14
142,1,그레인프리랩,그레인프리랩 사료 09호,습식,13400,760,105,1,5,0,1200,"개 전용 습식 사료. 전 체구, 전 연령 대상. 돼지고기·연어·감자전분 배합. 관절 관리 목적.",0,1,2023-05-31 03:05:25,2023-10-15 13:28:27
143,5,멍푸드,멍푸드 수제간식 02호,동결건조,4000,50,458,1,2,0,1200,"개 전용 동결건조 수제간식. 초소형~소형, 전 연령 대상. 글루코사민·가금부산물분 배합. 소화 관리 목적.",1,1,2023-12-31 03:13:52,2025-07-30 08:01:02
144,3,펫키친,펫키친 덴탈껌 03호,건식,6000,170,428,4,5,84,1200,"개 전용 건식 덴탈껌. 대형~초대형, 노령기 대상. 돼지고기·대구살·어분 배합. 치아 관리 목적.",1,1,2023-05-03 14:55:03,2024-04-06 15:23:44
145,4,캣테이블,캣테이블 트릿 02호,동결건조,17700,120,492,1,5,0,1200,"고양이 전용 동결건조 트릿. 전 체구, 전 연령 대상. 닭고기·칠면조고기·비트펄프 배합. 일상 급여 목적.",1,1,2023-05-14 03:50:07,2026-03-07 01:14:35
146,5,펫키친,펫키친 수제간식 04호,동결건조,19400,270,466,1,2,0,1200,"개 전용 동결건조 수제간식. 초소형~소형, 전 연령 대상. 닭고기·양고기·새우 배합. 일상 급여 목적.",1,1,2023-09-04 12:28:26,2023-12-30 01:47:48
147,1,멍푸드,멍푸드 사료 07호,건식,15600,1390,361,1,5,0,1200,"개 전용 건식 사료. 전 체구, 전 연령 대상. 양고기·새우·보리 배합. 신장 관리 목적.",1,1,2026-06-10 00:17:55,2026-07-29 20:15:51
148,1,캣테이블,캣테이블 사료 08호,건식,23900,7030,413,1,5,0,1200,"고양이 전용 건식 사료. 전 체구, 전 연령 대상. 소고기·요거트분말·밀 배합. 관절 관리 목적.",1,1,2023-11-26 20:52:50,2024-09-09 13:33:07
149,1,멍푸드,멍푸드 사료 08호,습식,28700,1420,71,1,5,12,1200,"개 전용 습식 사료. 전 체구, 성년기 대상. 참치·대두박·완두단백 배합. 피부 관리 목적.",0,1,2026-05-22 09:32:35,2026-08-23 23:10:27
150,1,네이처독,네이처독 사료 10호,동결건조,25900,490,433,1,5,0,12,"개·고양이 공용 동결건조 사료. 전 체구, 유아기 대상. 오리안심·양고기·백미 배합. 일상 급여 목적.",0,1,2023-11-03 06:44:13,2025-01-07 17:39:34
151,1,도그밀,도그밀 사료 06호,습식,13300,1200,118,4,5,0,1200,"개 전용 습식 사료. 대형~초대형, 전 연령 대상. 계육분·우육분·홍합추출물 배합. 일상 급여 목적.",0,0,2026-07-11 18:34:53,2026-08-24 12:30:25
152,5,스노우독,스노우독 수제간식 04호,동결건조,26200,290,446,1,2,0,1200,"개 전용 동결건조 수제간식. 초소형~소형, 전 연령 대상. 오리안심·홍합추출물·유산균 배합. 관절 관리 목적.",0,1,2026-06-04 03:58:27,2026-06-12 04:10:10
153,4,멍푸드,멍푸드 트릿 04호,동결건조,18600,240,458,1,5,84,1200,"개 전용 동결건조 트릿. 전 체구, 노령기 대상. 닭가슴살·참치·대구살 배합. 관절 관리 목적.",1,0,2025-11-10 06:09:47,2026-01-26 00:09:29
154,1,도그밀,도그밀 사료 07호,건식,24200,3290,422,1,5,0,12,"개 전용 건식 사료. 전 체구, 유아기 대상. 우육분·참치·홍합추출물 배합. 일상 급여 목적.",1,0,2023-09-11 07:54:05,2023-11-14 22:58:39
155,4,헬시포,헬시포 트릿 02호,공용,22800,410,329,1,5,84,1200,"개 전용 공용 트릿. 전 체구, 노령기 대상. 칠면조고기·연어오일·가금부산물분 배합. 다이어트 관리 목적.",1,1,2025-05-27 00:58:21,2025-09-08 21:27:01
156,2,바크앤조이,바크앤조이 간식 01호,동결건조,13900,120,433,1,5,0,12,"개 전용 동결건조 간식. 전 체구, 유아기 대상. 계육분·유산균 배합. 일상 급여 목적.",1,1,2023-09-17 11:20:04,2026-01-20 21:55:27
157,2,도그밀,도그밀 간식 01호,건식,10700,380,387,4,5,84,1200,"개 전용 건식 간식. 대형~초대형, 노령기 대상. 닭가슴살 배합. 일상 급여 목적.",1,1,2023-08-13 06:52:00,2024-03-18 07:24:48
158,1,캣테이블,캣테이블 사료 09호,건식,62900,9070,426,1,5,12,1200,"고양이 전용 건식 사료. 전 체구, 성년기 대상. 닭가슴살·연어·밀 배합. 다이어트/신장 관리 목적.",1,1,2025-03-11 00:40:05,2025-07-12 15:11:54
159,3,캣테이블,캣테이블 덴탈껌 02호,동결건조,9900,170,409,1,5,0,1200,"고양이 전용 동결건조 덴탈껌. 전 체구, 전 연령 대상. 참치·새우·스피루리나 배합. 치아/신장 관리 목적.",1,1,2025-10-10 15:58:16,2025-12-05 08:17:59
160,5,펫키친,펫키친 수제간식 05호,동결건조,6900,60,406,1,2,12,1200,"개 전용 동결건조 수제간식. 초소형~소형, 성년기 대상. 닭가슴살·치즈분말·스피루리나 배합. 일상 급여 목적.",1,0,2026-06-30 13:26:12,2026-06-30 18:57:22
161,1,멍푸드,멍푸드 사료 09호,공용,18600,2260,310,1,5,84,1200,"개 전용 공용 사료. 전 체구, 노령기 대상. 계육분·대구살·감자전분 배합. 일상 급여 목적.",1,1,2025-12-30 02:35:44,2026-05-14 21:04:05
162,1,와일드포,와일드포 사료 08호,습식,29000,1490,119,4,5,0,1200,"개 전용 습식 사료. 대형~초대형, 전 연령 대상. 닭가슴살·연어·옥수수 배합. 피부 관리 목적.",1,1,2026-07-06 10:55:51,2026-08-16 01:35:00
163,3,바크앤조이,바크앤조이 덴탈껌 01호,습식,6200,200,119,1,5,0,1200,"개 전용 습식 덴탈껌. 전 체구, 전 연령 대상. 오리안심·칠면조고기·연어 배합. 치아 관리 목적.",1,0,2025-02-18 10:05:18,2026-03-24 09:52:09
164,1,와일드포,와일드포 사료 09호,생식,45600,1960,183,4,5,0,1200,"개 전용 생식 사료. 대형~초대형, 전 연령 대상. 양고기·탈지분유·단호박 배합. 관절 관리 목적.",1,1,2024-06-22 13:12:02,2026-01-01 14:30:05
165,1,캣테이블,캣테이블 사료 10호,습식,27500,1530,85,1,5,12,1200,"고양이 전용 습식 사료. 전 체구, 성년기 대상. 닭고기·닭지방·우육분 배합. 다이어트/소화 관리 목적.",0,1,2024-09-27 03:12:10,2026-01-30 09:40:27
166,1,도그밀,도그밀 사료 08호,건식,26700,3630,373,4,5,0,12,"개·고양이 공용 건식 사료. 대형~초대형, 유아기 대상. 오리고기·새우·옥수수 배합. 다이어트 관리 목적.",0,1,2024-11-29 02:59:57,2025-10-14 11:44:24
167,1,그레인프리랩,그레인프리랩 사료 10호,건식,22200,1870,359,1,5,12,1200,"개 전용 건식 사료. 전 체구, 성년기 대상. 대구살·난황분말·고구마 배합. 다이어트 관리 목적.",1,1,2023-04-03 12:02:39,2025-04-08 08:36:20
168,2,스노우독,스노우독 간식 01호,동결건조,13600,100,485,1,5,84,1200,"개 전용 동결건조 간식. 전 체구, 노령기 대상. 계육분·연어·새우 배합. 신장 관리 목적.",1,1,2023-05-04 13:23:25,2025-08-16 10:11:50
169,1,스노우독,스노우독 사료 06호,습식,2400,230,80,1,5,12,1200,"개 전용 습식 사료. 전 체구, 성년기 대상. 오리안심·대구살·요거트분말 배합. 일상 급여 목적.",0,1,2023-09-19 09:17:13,2025-07-14 12:28:58
170,3,바크앤조이,바크앤조이 덴탈껌 02호,건식,3600,70,406,2,2,0,1200,"개 전용 건식 덴탈껌. 소형 전용, 전 연령 대상. 닭지방·칠면조고기·양고기 배합. 치아/신장 관리 목적.",1,1,2024-06-22 03:06:37,2025-05-30 14:38:05
171,1,도그밀,도그밀 사료 09호,동결건조,22200,480,488,1,5,0,1200,"개 전용 동결건조 사료. 전 체구, 전 연령 대상. 닭지방·오리안심·대구살 배합. 일상 급여 목적.",0,0,2026-06-04 08:15:27,2026-06-11 22:26:53
172,4,헬시포,헬시포 트릿 03호,동결건조,13300,160,441,1,5,0,1200,"개 전용 동결건조 트릿. 전 체구, 전 연령 대상. 닭지방·돼지고기 배합. 신장 관리 목적.",1,1,2023-09-11 19:22:47,2024-08-15 05:59:02
173,1,헬시포,헬시포 사료 04호,건식,19700,3410,402,1,2,12,1200,"개 전용 건식 사료. 초소형~소형, 성년기 대상. 칠면조고기·우육분·대구살 배합. 피부 관리 목적.",1,0,2026-04-17 04:30:04,2026-05-07 01:54:17
174,1,바크앤조이,바크앤조이 사료 08호,건식,3400,510,406,1,5,84,1200,"개 전용 건식 사료. 전 체구, 노령기 대상. 소고기·연어·소맥분 배합. 일상 급여 목적.",1,1,2025-09-13 02:18:51,2026-07-07 15:18:31
175,3,퍼피랩,퍼피랩 덴탈껌 05호,동결건조,22100,180,486,1,5,0,12,"개 전용 동결건조 덴탈껌. 전 체구, 유아기 대상. 계육분·유산균·어분 배합. 치아 관리 목적.",1,1,2026-02-22 07:31:36,2026-04-13 06:23:49
176,1,펫키친,펫키친 사료 09호,습식,28800,1370,84,1,5,84,1200,"개 전용 습식 사료. 전 체구, 노령기 대상. 닭고기·돼지고기·치즈분말 배합. 소화 관리 목적.",1,1,2025-03-17 08:41:17,2025-11-30 21:16:41
177,5,퍼피랩,퍼피랩 수제간식 04호,건식,6000,210,375,1,5,0,1200,"개 전용 건식 수제간식. 전 체구, 전 연령 대상. 연어오일·치즈분말·가금부산물분 배합. 신장 관리 목적.",1,1,2025-09-27 00:28:56,2026-01-31 18:33:40
178,1,퍼피랩,퍼피랩 사료 10호,습식,5400,290,113,1,5,84,1200,"개 전용 습식 사료. 전 체구, 노령기 대상. 닭가슴살·계육분·소맥분 배합. 신장/소화 관리 목적.",0,1,2025-07-09 11:04:59,2026-03-13 17:48:55
179,5,퍼피랩,퍼피랩 수제간식 05호,습식,10800,200,116,1,5,0,1200,"개 전용 습식 수제간식. 전 체구, 전 연령 대상. 연어·글루코사민·동물성유지 배합. 다이어트 관리 목적.",1,1,2024-07-16 21:21:10,2026-07-07 00:26:43
180,1,냥푸드,냥푸드 사료 06호,건식,64600,12510,413,1,1,0,12,"고양이 전용 건식 사료. 초소형 전용, 유아기 대상. 새우·계란·고구마 배합. 피부 관리 목적.",1,1,2023-10-08 10:10:49,2025-12-27 09:29:36
181,3,바크앤조이,바크앤조이 덴탈껌 03호,공용,3600,90,371,1,5,12,1200,"개 전용 공용 덴탈껌. 전 체구, 성년기 대상. 닭지방·칠면조고기·어분 배합. 다이어트/치아 관리 목적.",1,1,2026-02-09 02:04:04,2026-02-09 14:04:54
182,1,냥푸드,냥푸드 사료 07호,건식,30800,3280,362,1,5,0,12,"고양이 전용 건식 사료. 전 체구, 유아기 대상. 소맥분·현미·감자전분 배합. 일상 급여 목적.",1,1,2025-06-20 14:38:38,2025-07-31 16:10:03
183,5,냥푸드,냥푸드 수제간식 03호,건식,6200,180,406,1,5,0,1200,"고양이 전용 건식 수제간식. 전 체구, 전 연령 대상. 칠면조고기·참치·타우린 배합. 피부/신장 관리 목적.",0,1,2024-09-05 19:22:50,2026-07-24 00:40:16
184,1,네이처독,네이처독 사료 11호,건식,54700,9910,,1,5,84,1200,"개 전용 건식 사료. 전 체구, 노령기 대상. 소고기·옥수수·완두단백 배합. 일상 급여 목적.",1,1,2026-01-18 13:01:31,2026-02-11 22:47:29
185,1,와일드포,와일드포 사료 10호,건식,78700,9610,405,4,5,0,12,"대상 축종 미등록 건식 사료. 대형~초대형, 유아기 대상. 연어오일·대구살·밀 배합. 일상 급여 목적.",0,1,2024-01-11 12:12:06,2026-08-11 20:01:49
186,1,헬시포,헬시포 사료 05호,건식,113400,12590,385,4,5,84,1200,"개 전용 건식 사료. 대형~초대형, 노령기 대상. 오리고기·양고기·연어오일 배합. 다이어트/신장 관리 목적.",0,1,2023-01-07 04:46:57,2024-11-09 05:42:05
187,1,캣테이블,캣테이블 사료 11호,건식,88100,11070,368,1,2,12,1200,"고양이 전용 건식 사료. 초소형~소형, 성년기 대상. 오리안심·요거트분말·보리 배합. 다이어트/소화 관리 목적.",1,1,2026-06-24 19:05:31,2026-08-11 10:59:49
188,1,퍼피랩,퍼피랩 사료 11호,건식,18700,3180,,1,5,0,1200,"개 전용 건식 사료. 전 체구, 전 연령 대상. 닭가슴살·소고기·양고기 배합. 일상 급여 목적.",1,1,2026-04-05 03:24:49,2026-04-21 23:58:34
189,1,멍푸드,멍푸드 사료 10호,건식,18500,1650,378,1,5,0,12,"개 전용 건식 사료. 전 체구, 유아기 대상. 계육분·칠면조고기·옥수수전분 배합. 일상 급여 목적.",1,1,2024-02-13 12:30:17,2026-06-22 05:15:01
190,1,도그밀,도그밀 사료 10호,건식,70500,9770,385,4,5,84,1200,"개 전용 건식 사료. 대형~초대형, 노령기 대상. 오리안심·우육분·보리 배합. 피부 관리 목적.",0,1,2023-10-16 06:24:11,2024-09-17 14:06:43
191,1,냥푸드,냥푸드 사료 08호,동결건조,74000,700,451,1,5,0,12,"고양이 전용 동결건조 사료. 전 체구, 유아기 대상. 양고기·연어오일·대구살 배합. 피부 관리 목적.",1,1,2024-05-22 21:53:51,2025-05-02 22:18:24
192,1,바크앤조이,바크앤조이 사료 09호,건식,36500,11170,397,1,2,0,1200,"개 전용 건식 사료. 초소형~소형, 전 연령 대상. 칠면조고기·우육분·대구살 배합. 관절/다이어트 관리 목적.",0,1,2024-02-03 00:02:49,2025-03-06 21:38:55
193,1,헬시포,헬시포 사료 06호,건식,50800,13290,,1,5,0,12,"개·고양이 공용 건식 사료. 전 체구, 유아기 대상. 칠면조고기·대구살·새우 배합. 다이어트 관리 목적.",0,1,2023-12-11 11:28:04,2026-04-18 18:37:49
194,3,네이처독,네이처독 덴탈껌 03호,공용,9600,300,389,1,5,0,1200,"개 전용 공용 덴탈껌. 전 체구, 전 연령 대상. 오리고기·계란 배합. 치아/신장 관리 목적.",1,1,2025-01-17 20:18:47,2026-06-23 17:39:12
195,5,바크앤조이,바크앤조이 수제간식 02호,건식,5800,260,399,4,5,12,1200,"개·고양이 공용 건식 수제간식. 대형~초대형, 성년기 대상. 돼지고기·참치·비트펄프 배합. 신장 관리 목적.",1,1,2023-12-20 13:50:08,2024-03-03 18:54:11
196,1,캣테이블,캣테이블 사료 12호,건식,58700,9880,399,1,5,0,1200,"고양이 전용 건식 사료. 전 체구, 전 연령 대상. 칠면조고기·돼지고기·완두단백 배합. 다이어트 관리 목적.",1,1,2026-06-05 00:36:49,2026-07-18 12:26:45
197,4,펫키친,펫키친 트릿 03호,동결건조,10200,130,436,1,5,84,1200,"개 전용 동결건조 트릿. 전 체구, 노령기 대상. 칠면조고기·가금부산물분 배합. 신장 관리 목적.",1,1,2023-06-16 11:35:01,2023-09-29 13:30:44
198,5,그레인프리랩,그레인프리랩 수제간식 05호,습식,4100,70,71,1,5,0,1200,"개 전용 습식 수제간식. 전 체구, 전 연령 대상. 스피루리나·가금부산물분 배합. 일상 급여 목적.",1,1,2026-03-08 20:08:18,2026-05-20 16:43:55
199,1,그레인프리랩,그레인프리랩 사료 11호,생식,28900,820,197,4,4,0,1200,"개·고양이 공용 생식 사료. 대형 전용, 전 연령 대상. 오리안심·감자전분·단호박 배합. 일상 급여 목적.",1,1,2026-01-20 05:02:36,2026-02-04 10:02:04
200,3,냥푸드,냥푸드 덴탈껌 06호,공용,17500,450,344,1,5,12,1200,"고양이 전용 공용 덴탈껌. 전 체구, 성년기 대상. 연어·새우·계란 배합. 치아/소화 관리 목적.",1,1,2024-04-11 08:15:37,2024-05-03 05:54:14
